Tweet ID, Author ID, Date Published, Tweet Text
1863940951468630233,464308569,2024-12-03T13:38:47.000Z,"It's the same crew that backstabbed #Biden that are attacking him again. These #Democrats think there is this moral high ground that they keep reaching for...I'm done with them..Any #Democrat in congress that attacks Joe and I don't care whomever that is..Fuck them !!!"
1863940609985388791,1675507740855382022,2024-12-03T13:37:26.000Z,"Presidents can only pardon federal crimes. Like the j6 political prisioners. Daniel Penny was in danger because of a #democrat on a subway. #DanielPerry is in danger because of a #demonrat in court. Alvin Bragg. https://t.co/1moeY2WvDN"
1863940587235443087,1675507740855382022,2024-12-03T13:37:20.000Z,"@yat023 @EndWokeness Presidents can only pardon federal crimes. Like the j6 political prisioners. Daniel Penny was in danger because of a #democrat on a subway. #DanielPerry is in danger because of a #demonrat in court. Alvin Bragg."
1863940357400166617,1675507740855382022,2024-12-03T13:36:26.000Z,"Daniel Penny was in danger because of a #democrat on a subway. #DanielPerry is in danger because of a #demonrat in court. Alvin Bragg. https://t.co/juWPEUhrLf"
1863940303964770708,1675507740855382022,2024-12-03T13:36:13.000Z,"@EndWokeness Daniel Penny was in danger because of a #democrat on a subway. #DanielPerry is in danger because of a #demonrat in court. Alvin Bragg."
1863940211467600268,762292188931887104,2024-12-03T13:35:51.000Z,"@POTUS @JoeBiden  Show you truly ARE on the road of bipartisanship  #pardon the #J6 still held without due process! We see the #Truth points to a #democrat setup.  PARDON THEM ALL!!  Your son got $ from adversaries. The least you can do is help #Americans politically persecuted"
1863938255135084719,1855306455525834753,2024-12-03T13:28:04.000Z,"File a cease and desist letter to protect your IP with a Professional UK Educated Lawyer, providing quality services at a cost effective price. https://t.co/R2gjg6If2k  #Mark  #Teaser  #Democrat  #GranHermano"
1863937766838436083,1855306455525834753,2024-12-03T13:26:08.000Z,"Register your brand with amazon brand registry with a Professional UK Educated Lawyer, providing quality services at a cost effective price. https://t.co/XN78tOMaeL  #Green  #Democrat  #GranHermano  #LingOrmxSiamParagonMagical"
1863935971777040686,4594897829,2024-12-03T13:19:00.000Z,". More #TRUTH . . . (#Liberal #Libtard #Socialist #DemocRAT pigs continue to buy votes with our tax dollars!) https://t.co/GFIPliucFj"
1863933914751922257,532648904,2024-12-03T13:10:50.000Z,"@IanJaeger29 Tell us which #Democrat and #Republican Senators have something to hide, without telling us directly…  All of these scumbag #Uniparty members need to be exposed!   #KashOnly !! Great choice, Mr. President, @realDonaldTrump!  The bad actors are squirming!  Chris Wray included"
1863931602813776198,1645558475039145984,2024-12-03T13:01:38.000Z,"#Democrat Staff Member Caught Trying To Bring High Capacity Magazines Into Capitol, Arrested By Police  The U.S. Capitol Police arrested Democrat staff member Michael Hopkins after he allegedly tried to bring ammunition into the Cannon House Office Building  The 38-year-old… https://t.co/hCJPwK5Tm4 https://t.co/OjwB624v59"
1863931352099282980,1370086562222968840,2024-12-03T13:00:39.000Z,"@VigilantFox @ScottJenningsKY great segment but if I may, its the #Democrat party, not democratic party."
1863930908320973179,1841542441415147522,2024-12-03T12:58:53.000Z,"@Chicago1Ray Reverse the roles for justice  The Pure #Evil of the #Democrat party"
1863929848357400653,492410227,2024-12-03T12:54:40.000Z,"The lie of @JoeBiden and pardoning is derelict son is indicative of continuous lie of the #DemocraticParty.  Every #Democrat is complicit in the lie, voted for the liar, and is incapable of telling truth. #BidenPardon #BidenCrimeFamilyExposed"
1863928443408203821,228426881,2024-12-03T12:49:05.000Z,"#Manchin could of been the #Democrat nominee if the #Democrats did the right thing &amp; let voters actually vote on their candidate #Biden #Kamala #Obama #saveDemocracy they said! https://t.co/Bkd5MXBGoc"
1863927677213610056,1086702165178093569,2024-12-03T12:46:03.000Z,"The #Democrat party has hit rock bottom as far as credibility is concerned.  #Democrats and #Mainestreammedia will either admit their gaslighting (not likely) OR double down on salacious and fallacious diatribes.  BTW all those former intel officials might start to “disappear” !"
1863927505498894444,1199321344619536384,2024-12-03T12:45:22.000Z,"Seeing these #Democrat leftwing political accounts on X spiral between past lies and new lies with entangled stupidity is fascinating. Logic, reason and truth are wholesale absent from anything they post."
1863927492089700689,464308569,2024-12-03T12:45:18.000Z,"Don't ever vote for any #Democrat who has attacked #Biden for pardoning his son  Don't give them money either. Fuck them all"
1863924089770963330,1619009961429815300,2024-12-03T12:31:47.000Z,"@bluhue123 @BarackObama was and still is an enemy to #Americans.  He and @HillaryClinton control the @DNC. And the DNC controls ALL elected #democrat officials, #Hollywood elites, mass #media &amp; social media. The DNC, its leadership and members are nothing more than a communist oligarchy."
1863919947849597064,1416472767831199747,2024-12-03T12:15:20.000Z,"Vote 2024: #Hispanics turned to #Trump for his masculinity. They are tired of sissy-boy images by democrats. #Blacks remained true to their #democrat Masters, as always. Their situation hadn’t improved in 60 years, yet they are still drawn to Dems, freebies &amp; no accountability. https://t.co/gfXEKZgu8V"
1863917331098853719,1679205437046943757,2024-12-03T12:04:56.000Z,"@France24_en Good thing #Biden or any other satanic #Democrat is not attending. You could have got a thunder to initiate another fire."
1863916397908181165,2268289092,2024-12-03T12:01:13.000Z,"@Fx1Jonny Hmm. I'm just a white racist asshole to my former #democrat friends."
1863912491639525883,1416472767831199747,2024-12-03T11:45:42.000Z,"@POTUS I’m burning fossil fuel to fly to Africa. I’m opposed to fossil fuel. I’m a hypocrite. I’m a #democrat &amp; zombie. I pardoned my son to protect myself from crimes he would reveal in court. I suck as a dad. I’m burning your tax dollars to visit another shithole. #Angola #africa https://t.co/qVv8ZacMe1"
1863911178818195611,142461232,2024-12-03T11:40:29.000Z,"@kangaroos991 True that but also too many republicans would never vote #Democrat. Ever. Sad really."
1863911078276575713,1855306455525834753,2024-12-03T11:40:05.000Z,"Register your trademark, patent or copyright in the uspto with a Professional UK Educated Lawyer, providing quality services at a cost effective price. https://t.co/EOF8EqBEdT  #Kash  #Lakers  #Democrat  #PrimeMinister"
1863909857079746943,850786007603609600,2024-12-03T11:35:14.000Z,"@julie_kelly2 The FBI is the GESTOPO of the #Democrat NAZI Party"
1863909488568279401,1445142037762805761,2024-12-03T11:33:46.000Z,"@WallStreetApes Is there a #Democrat out there that isn’t corrupt to the core."
1863909383299829848,1725440212254474240,2024-12-03T11:33:21.000Z,"@MTGrepp The #Democrat insanity is real."
1863907011223589063,1863766440198737920,2024-12-03T11:23:55.000Z,"Holidays offer a new opportunity to be grateful for many things. The truly grateful most often try and reflect for what they have in past, present, and future for self and loved ones   #GratefulHeart #peace #gratitude #democrat #BlueCalvary #peace #art"
1863899864167338094,3018941818,2024-12-03T10:55:31.000Z,"@atrupar This is a great example of why there can be no “coming together” or “healing”. These people actually believe what they are saying. The only choice is the complete and total destruction of the #Democrat party."
1863898723597553779,1416472767831199747,2024-12-03T10:50:59.000Z,"Hi. My name Is #Hunter #Biden. I’m a #democrat. I need my daddy to bail me out of trouble even though I’m 54. My dad was a terrible dad. He paid more attention to politics than to raising me right. I’m a full- time wussy. Signed, HB https://t.co/4718N1jb9c"
1863891391589306564,1703322116655886336,2024-12-03T10:21:51.000Z,"I am a #PENSYLVANIA #DEMOCRAT. I will never give up the fight for a safe &amp; secure #DEMOCRACY-#RESIST! https://t.co/vqkM1Zx4bv"
1863890902256632140,1703322116655886336,2024-12-03T10:19:55.000Z,"I am a #PENSYLVANIA #DEMOCRAT. I will never give up the fight for a safe &amp; secure #DEMOCRACY-#RESIST! https://t.co/zEqkhTIggw"
1863890561331077191,1703322116655886336,2024-12-03T10:18:33.000Z,"I am a #PENSYLVANIA #DEMOCRAT. I will never give up the fight for a safe &amp; secure #DEMOCRACY-#RESIST! https://t.co/4poCWXgULD"
1863885146602328349,36245550,2024-12-03T09:57:02.000Z,"You can still investigate then show tge American Public the RESULTS of that investigation!  Hopefully there will NEVER BE A #DEMOCRAT ADMINISTRTION  IN WHITEHOUSE FOR 40+YRS! "#WE CAN ONLY #HOPE!" https://t.co/5n0XFTv3JE"
1863883101513867417,1421356142,2024-12-03T09:48:55.000Z,"The 10-year maximum term was designed to prevent a repeat of the abuse of decades-long un-elected power by #Democrat J. Edgar Hoover.  #NeverForget https://t.co/LLK5soumAI https://t.co/L3Y0A2C9f8"
1863874093810106561,1745670071421489152,2024-12-03T09:13:07.000Z,"@HanyaToderoff Sounds like the #democrat"
1863856242109694065,1822045814560337920,2024-12-03T08:02:11.000Z,"I got my heart broken, my Job taken because of a Straight Woman, she a #Feminist a #Democrat and a #PickMeGal I hate #PickMeGals   Now I'm #Gay I go hard for #Lesbians and #GayMen straight people sometimes lack creative dynamism.   #StayGay these straight people ant straight. 🥲"
1863852200138621226,1260992165343375361,2024-12-03T07:46:07.000Z,"@RDobihal But first throw away the #racist #DemocRAT name &amp; pick something less #racist than your KKK history."
1863851923520266270,937182558541922304,2024-12-03T07:45:01.000Z,"@farzyness @stclairashley This is criminal and the judge is clearly a politically motivated judge working on behalf of the #Democrat crime cartel"
1863845535171428402,1365342219394195461,2024-12-03T07:19:38.000Z,"@Raynothavingit @tariqnasheed #NOTLIKEUS 💪🏾1865🇺🇸  He’s ( #TRUST ) a #Caribbean and former #REPUBLICAN that brown nosed Troglodyte Neanderthals USA Census Classified as WHITE European Mafia Peasant Reptilian Criminals and got REJECTED  Now a CRASH OUT #DEMOCRAT DULLARD😂  ALL🇺🇸 SUPPORT #TRUMP #MASSDEPORTATION"
1863843833852686511,1365342219394195461,2024-12-03T07:12:53.000Z,"@W46718537 @tariqnasheed #NOTLIKEUS  WHY IS THE #DEMOCRAT 🔵 #PARTY SILENT ABOUT ADVOCATING FOR #BANF PARDONS❓  #BIDEN MUTUALLY  BENEFICIALLY #PARDON #HUNTERBIDENCRACKPIPE ADDICT &amp; ALL OUR #BANF FAMILY TREE #LINEAGE NON VIOLENT #CRACK ADDICTS etc YEARS 1986  IN REAL-TIME   💪🏾1865🇺🇸  #NFL #NBA #HIPHOP"
1863843527534199022,1365342219394195461,2024-12-03T07:11:40.000Z,"#NOTLIKEUS  WHY IS THE #DEMOCRAT 🔵 #PARTY SILENT ABOUT ADVOCATING FOR #BANF PARDONS❓  #BIDEN MUTUALLY  BENEFICIALLY #PARDON #HUNTERBIDENCRACKPIPE ADDICT &amp; ALL OUR #BANF FAMILY TREE #LINEAGE NON VIOLENT #CRACK ADDICTS etc YEARS 1986  IN REAL-TIME   💪🏾1865🇺🇸  #NFL #NBA #HIPHOP https://t.co/ssXJ6GbWK0"
1863830644771762380,1106314702689177602,2024-12-03T06:20:28.000Z,"New #Democrat talking point:  Biden could have pardoned Hunter for all future crimes too, so we need to respect Joe for his restraint and respect for the law when he merely issued a blanket pardon for anything Hunter did in the past - known and unknown."
1863827539371892880,741305761851002880,2024-12-03T06:08:08.000Z,"@MiguelNouhan @RudyGiuliani Unfortunately, the only legal way to discipline a sitting president is by empeachment or the ballot box. The 25th Amendment? It is only useful as a threat but was enough for #Harris to become the #Democrat Presidential candidate.  And, as a #DEI, she really had them by the balls!"
1863825165676593552,861280751115018241,2024-12-03T05:58:42.000Z,"@Jesse_Morgan_ I would love to see 1 #Liberal or #Democrat to show any statute or Law supporting this claim. The same exact claim was made when @realDonaldTrump fired #Comey [who only lasted so long due to serving Democrats (Bushes were RHINOs: Sr started Wokeness with political correctness)]."
1863822526335574277,2471261942,2024-12-03T05:48:13.000Z,"Last Uncalled House Race Remains Too Close To Call https://t.co/9vfkHVrBJT #HouseRace #California #GOP #Democrat #Republican"
1863822080044638626,1365342219394195461,2024-12-03T05:46:26.000Z,"@NobelRoi @saylesssav @JayVTheGreat #NOTLIKEUS  YR 1955 #DEMOCRAT LYDON B. JOHNSON #LBJ to INTENTIONALLY 🤮 PROHIBITED 501(c)(3) organizations includes charities #BLACK🤮🔴⚫️☘️ #CHURCH from ANY #POLITICAL CAMPAIGN ACTIVITY  ALL 🇺🇸#BANF SUPPORT #TRUMP ILLEGAL ALIEN #MASSDEPORTATION  #CHICAGO  https://t.co/SB1oZfgDxd"
1863821782660030796,1365342219394195461,2024-12-03T05:45:15.000Z,"#NOTLIKEUS  YR 1955 #DEMOCRAT LYDON B. JOHNSON #LBJ to INTENTIONALLY 🤮 PROHIBITED 501(c)(3) organizations includes charities #BLACK🤮🔴⚫️☘️ #CHURCH from ANY #POLITICAL CAMPAIGN ACTIVITY  ALL 🇺🇸#BANF SUPPORT #TRUMP ILLEGAL ALIEN #MASSDEPORTATION  #CHICAGO  https://t.co/SB1oZfgDxd"
1863821451825959090,1365342219394195461,2024-12-03T05:43:56.000Z,"@Prof_AllanH #NOTLIKEUS  YR 1955 #DEMOCRAT LYDON B. JOHNSON #LBJ to INTENTIONALLY 🤮 PROHIBITED 501(c)(3) organizations includes charities #BLACK🤮🔴⚫️☘️ #CHURCH from ANY #POLITICAL CAMPAIGN ACTIVITY  ALL 🇺🇸#BANF SUPPORT #TRUMP ILLEGAL ALIEN #MASSDEPORTATION  #CHICAGO  https://t.co/SB1oZfgDxd"
1863820077344117218,220627281,2024-12-03T05:38:29.000Z,"@RadioGenoa That's an easy question to answer, it's a #democrat #leftwing #liberal #lgbtqi imbecile."
1863820051704389668,220627281,2024-12-03T05:38:23.000Z,"That's an easy question to answer, it's a #democrat #leftwing #liberal #lgbtqi imbecile. https://t.co/xO38nry1Uu"
1863815052652122612,1790263170294304768,2024-12-03T05:18:31.000Z,"@toobaffled This is #totalitarianism #Democrat states control everything including your kids. 15 min cities will be the final nail in the coffin. #Vermont and #California are dumpster fires. #DemocratsAreEvil #tyranny  @GavinNewsom @PhilScott4VT"
1863809067422306538,1201052384,2024-12-03T04:54:44.000Z,"@IanHansensX unless they're "asylum seekers" desperate to BECOME citizens and help usher in a new era of glorious #communism, then the USA is happy to give them free everything and gain new #Democrat votes...."
1863801719559516572,937182558541922304,2024-12-03T04:25:32.000Z,"This is part of a criminal enterprise known as the #Democrat party and this judge is just one of of their henchman. Prove me wrong. https://t.co/nn322UH4EW"
1863800569653068075,1038504609172652034,2024-12-03T04:20:58.000Z,"Giving a #Republican speech on a #democrat platform!!! https://t.co/hpgo6qiG8y"
1863799654095495571,1638263744739540992,2024-12-03T04:17:19.000Z,"@libsoftiktok More #Democrat mental illness"
1863799524340482129,1638263744739540992,2024-12-03T04:16:48.000Z,"@iFightForKids Haha.  More #Democrat mental illness"
1863798971820622094,1638263744739540992,2024-12-03T04:14:37.000Z,"@libsoftiktok More #Democrat mental illness"
1863794487249838388,4502406557,2024-12-03T03:56:48.000Z,"Former California Congressman Charged After ''Multiple Fraud Schemes,'' Feds Say. Terrance T.J. Cox, a Democrat, represented the 21st Congressional District from January 2019 to January 2021. #Fraud #Democrat $BOME $XRP"
1863792543466442759,63389060,2024-12-03T03:49:04.000Z,"They did have @TulsiGabbard before they pushed her out of the #Democrat party. https://t.co/rMtBwFauDM https://t.co/06PPtwL1sN"
1863786091725111566,2239700759,2024-12-03T03:23:26.000Z,"@FoxNews @CNN @realDonaldTrump @JoeBiden #Democrat #Republican same thing nothing changed for poor ,homelessness and Veterans struggling here in #Amercia #USA then have people choosing sides going against each other for no change specially the important areas the people are blind"
1863784914908238047,1545504402324193281,2024-12-03T03:18:45.000Z,"@ewarren Just proves the old axiom...you just CANNOT fix stupid. Who in their right mind really thought she was the most qualified #Democrat to be the nominee, and how did 74 million people make the decision she had ANY competency to be President?"
1863777726387073519,1554810537124499456,2024-12-03T02:50:11.000Z,"God is exposing the #Democrat truth and his wrath has just begun. Stolen #elections have consequences. Buckle up. #Ellen getting flooded proves they can't hide. https://t.co/i9dEjjq0Qy"
1863776870480925162,832388252363476992,2024-12-03T02:46:47.000Z,"#Democrat cult https://t.co/NwcldDYapm"
1863769314832318696,1752227975490424832,2024-12-03T02:16:46.000Z,"The Rino is the most disgusting animal #republican #Democracy #democrat #maga #Trump https://t.co/DP1larQ7VE"
1863767059810959397,26350255,2024-12-03T02:07:48.000Z,"Also, why on earth would any #Democrat take advice from a guy who left our party ( in actions) a looooong time ago!? https://t.co/zddrIqvHWf"
1863766907519664261,217955997,2024-12-03T02:07:12.000Z,"@NikkiHaley What were the promises @realDonaldTrump made? You all do the same shit - #Democrat or #Republican. What is the point of either party of you fail the #people?"
1863765774512300255,1567591559180197888,2024-12-03T02:02:42.000Z,"Barack Obama once said “never underestimate Joe’s ability to fuck things up”.  Joe Biden not only has he fucked up everything in almost every metric he now can be credited with destroying the media and the entire #Democrat party with #HunterPardon"
1863762772640587814,1138725553,2024-12-03T01:50:46.000Z,"@catturd2 And #Biden's son got pardoned... #America #Democrat #injustice !"
1863757014255747073,1859433874528354304,2024-12-03T01:27:53.000Z,"So, #Democrat #Voters — you STILL think @JoeBiden is a “man of great character❓” That was @CNN’s LIE, when Joe said repeatedly, he would NOT pardon #HunterBiden❗️ And, then, there’s Joe’s repeated “no one is above the law” … EXCEPT the #BidenCrimeFamily, now, including Hunter❗️… https://t.co/QJhJ8KaEBa"
1863756392198181010,3018941818,2024-12-03T01:25:25.000Z,"@JoJoFromJerz I would suspect that this small time #Democrat wacko twitter activist mocked this up in photoshop and is putting it out there to demonstrate her wack job, psycho bona fides to her low info, easily manipulated, moronic followers…."
1863755728038638007,1858988023796408320,2024-12-03T01:22:47.000Z,"@RepJeffries How dare you even speak about honesty Hakeem you’re a #Democrat and as evil and vile as they come! Your virtue signaling is loud and clear!"
1863753539991842937,1577466567989858305,2024-12-03T01:14:05.000Z,"@JackPosobiec Did you actually ASSuME that he wouldn't pardon him? That fucker is in the same boat as #RobertFrancisORourke was when he didn't get prosecuted for his DWI. When was the last time we have seen a #democRAT pay for their crime while in office."
1863752814196855131,1302334793955323905,2024-12-03T01:11:12.000Z,"@SenJackyRosen's voters got what they deserved!  Jacky, this is your #Communist #Democrat voter block right here-----same criminal mentality as your strongest supporters---#ShitBag people supporting an #InsiderTrading #CRIMINAL LIKE YOU!!! #Pfizer stock trades, you btch! https://t.co/Dleb3zYvHI"
1863752146216161444,1577466567989858305,2024-12-03T01:08:33.000Z,"@ksatnews That is what is going on throughout every #democRAT led city. San Antonio isn't any different, and the sooner they change leadership and arrest and prosecute criminals the better off the people of San Antonio will be."
1863749540953657624,1682865034412556291,2024-12-03T00:58:12.000Z,"@Sen_JoeManchin not really a #Democrat anyway https://t.co/vMvlcNRP1W"
1863747234036322398,24848581,2024-12-03T00:49:02.000Z,"Share this with any #Democrat who says President Trump pardoned Jarod Kushner's father: https://t.co/ZvfySYFioJ"
1863745999874757043,210661852,2024-12-03T00:44:07.000Z,"To lie is a #democrat keystone https://t.co/2ctvKxaYsH"
1863745807633010912,1679638227223826434,2024-12-03T00:43:21.000Z,"📣CALLING on the “pro civil rights, party of the people” #Democrat voices out here (echo,echo,echo) that believe the Good Samaritan veteran Daniel Penny is being wrongly prosecuted? Please SPEAK UP, your voice is louder. #DanielPennyIsAHero #AlvinBragg #DanielPenny #Persecution🚨"
1863745088851153301,1394536828078739457,2024-12-03T00:40:30.000Z,"@LeadingReport @LeadingReport Trump reportedly told Justin Trudeau 🤣 Look the Trump face, not sure what you saying ! Justin Trudeau is a pure #liberal, maybe #democrat and i probably sure, Trump will never let happen this ! @realDonaldTrump #USA2024 https://t.co/AB9f4ImkWe"
1863743881017430171,1675507740855382022,2024-12-03T00:35:42.000Z,"@AlexDuncanTX @judytgolf Not just the "justice" system. #democrat"
1863743754911584626,1675507740855382022,2024-12-03T00:35:12.000Z,"@tlmichels2015 Not just politicians. #democrat"
1863743137749012729,1656069433813794816,2024-12-03T00:32:45.000Z,"#Democrat under training 🧐  @HouseGOP https://t.co/HskrDmv96w"
1863742922815897748,850786007603609600,2024-12-03T00:31:54.000Z,"@KanekoaTheGreat #Democrat judges = Nazi GESTOPO"
1863741150315577482,2392077660,2024-12-03T00:24:51.000Z,"#DemocratsHateAmerica   DEMOCRATS FEAR ENACTING THE INSURRECTION ACT...ARE THEY THE ENEMY WITHIN...???  #Democrat Senators call for directive PROHIBITING troop deployment against Americans before #Trump returns to power https://t.co/zPytS8cFVQ"
1863740458062463461,523559812,2024-12-03T00:22:06.000Z,"I don't want to hear another fukin' word about "gun control" from any #democRAT, EVER again. https://t.co/BQbC5VhOxj"
1863739412690976950,249377494,2024-12-03T00:17:57.000Z,"#Illinois State Senator Celina Villanueva, a #Democrat with the 12th District, has decided to play a game of #FAFO with @realDonaldTrump.  Good luck, #BorderCzarTom will bring extra cuffs. #DeportThemAll, arrest the lawbreakers. https://t.co/k6CNJRyWvb"
1863739346639089683,4389089773,2024-12-03T00:17:41.000Z,"Typical pos #democrat always believes they’re above the law. Never ever vote for these corrupt subhuman #democrats https://t.co/E17TwoeXsQ"
1863739243132228057,1656069433813794816,2024-12-03T00:17:16.000Z,"If @RepRaskin can read a newspaper and count, he might be able to figure it out but that’s asking a lot of a #democrat 🧐  @GOP @HouseDemocrats @HouseGOP https://t.co/js3CxRvtyu"
1863737888405405719,1519065068029231106,2024-12-03T00:11:53.000Z,"@AaronParnas You are comparing apples with oranges as is usual for a #Democrat!  #Kushner was sentenced to two years in prison. He served 14 months at Federal Prison Camp, Montgomery in Alabama before being sent to a halfway house in Newark, New Jersey, to complete his sentence. He was… https://t.co/jEhyjYVKId"
1863736135387845007,1519065068029231106,2024-12-03T00:04:55.000Z,"This clown Aaron is comparing apples with oranges as is usual for a #Democrat!  #Kushner was sentenced to two years in prison. He served 14 months at Federal Prison Camp, Montgomery in Alabama before being sent to a halfway house in Newark, New Jersey, to complete his sentence.… https://t.co/zGFMolausy https://t.co/PqTq1xc2kz"
1863733974532604261,210661852,2024-12-02T23:56:20.000Z,"The whole lineup of #democrat politicians are a bunch of stupid misfits. The one other thing they have in common is that they are all compromised and easily controlled. There are no people of any redeeming qualities in the entire party for good reason https://t.co/sZyqOlD36d"
1863732329518113107,850786007603609600,2024-12-02T23:49:48.000Z,"@ihybeto Why do White #Democrat Women think they can do anything they want without consequence? Women and men are EQUAL right?"
1863731574610477161,1475419638,2024-12-02T23:46:48.000Z,"Lies lies and more #Democrat lies!!!! This is what many here and in US vote for.  🤦✌😒🤷🙄 https://t.co/kBo7oFQZTX"
1863731469685829851,1060768267378286592,2024-12-02T23:46:23.000Z,"This is a typical #Democrat Move folks, #DJTrump should pardon all J6ers on Day 1 !Some Democrats are frustrated over Joe Biden reversing course and pardoning his son Hunter https://t.co/QgNGKbBzqy via @Yahoo"
1863728578547888337,3687317968,2024-12-02T23:34:54.000Z,"@DaveBondyTV Thank a #Democrat today! Lmaooo"
1863726306942230990,1764714317516333056,2024-12-02T23:25:52.000Z,"@EndWokeness Future #Democrat voter right there…"
1863725945388958010,1846240114319478784,2024-12-02T23:24:26.000Z,"Being a #Democrat means never having to say you're sorry, let alone pay for your multitude of crimes. https://t.co/0ydgPrng42"
1863721842919477432,781233472991920128,2024-12-02T23:08:08.000Z,"Democrats Frustrated Over Joe Biden Reversing Course and Pardoning His Son  #GVWire #News #Politics #POTUS  #HunterBiden #JoeBiden #dems #democrat #liberal  https://t.co/tacPqzsw5P"
1863720610209182067,1701617261218525184,2024-12-02T23:03:14.000Z,"@DenverChannel @GovofCO is just anoher #liberal POS #Democrat that would do exactly the same thing."
1863717647147471157,1582103577580826624,2024-12-02T22:51:27.000Z,"@RepSwalwell This is the political slime that does nothing for his constituents..just leach off of taxpayer dollars and accepts zero accountability for his actions. Such is the #Democrat party."
1863717485532364802,1149538951859851264,2024-12-02T22:50:49.000Z,"And THIS is why EVERYBODY knew #JoeManchin was a TRAITOR, a fake #Democrat, and a #DINO!!!  @TheDemocrats @DNC @TheDemCoalition @DNCWarRoom @SenateDems @HouseDemocrats https://t.co/l4nwkfeeXc"
1863716779832275319,1614172075824144385,2024-12-02T22:48:01.000Z,"I hate to say it but #NateSilver is right.  Almost no #Democrat, if any, retains the right to claim to be a defender of #TheRuleOfLaw.  ↘️↙️ https://t.co/Ko55jc9CRk"
1863716103349833850,1422956442718507019,2024-12-02T22:45:19.000Z,"@JessicaTarlov saw naked shoulders, upper chest...more #Democrat lies No proof @Rfk was nude, as implied   @TheFive"
1863716099981717704,3634773382,2024-12-02T22:45:19.000Z,"Not sure why Americans are surprised about Biden’s pardon of Hunter. @PressSec and @POTUS have done nothing but lie to use for the last 4+ years. They and the majority of the #democrat party are self absorbed and only care about how much money they can fleece from America"
1863714931750703561,1841542441415147522,2024-12-02T22:40:40.000Z,"@Chicago1Ray Can't wait for the truth of his #Democrat #FBI rule to be exposed"
1863714003786064265,3018941818,2024-12-02T22:36:59.000Z,"@Jim_Jordan It’s actually pretty much any #Democrat.  @tedlieu paid @Stanford with campaign cash to get his kid accepted….  Smollett let out of jail.  @HillaryClinton destroyed evidence and sold US uranium to Putin  @TheRevAl didn’t pay his taxes  @EricHolder contempt…  On and on"
1863712258209047036,3687317968,2024-12-02T22:30:03.000Z,"@EndWokeness Fvck #Democrat #Communist. You don't want to see #American flags? LEAVE THE COUNTRY."
1863711307339374912,3018941818,2024-12-02T22:26:16.000Z,"@WalshFreedom It’s true. The rank and file people are mostly dedicated public servants who are mortified by what the corrupt #Democrat leadership layer has done. @realDonaldTrump is going to cut this malignant layer out to cure these agencies from the Democrat cancer that has made them sick."
1863710697483583583,1013813874095808515,2024-12-02T22:23:51.000Z,"Did they show #Trump his family or associates any mercy? The Deep State #Democrat Mafia acts with impunity because they have immunity! I don't care about #Hunter. I want the big fish. They are all running scared!  They reap what they sow! He's coming!   @ChrisCuomo https://t.co/5cWVdrkhpm"
1863710504641765427,1372156876582961156,2024-12-02T22:23:05.000Z,"🇺🇸#USA #EU  #News   🪖 12/02/2024 #Lier Corrupt #Democrat #US Pres #BIDEN pardons his Son #HunterBIDEN, 54, after promised not to do so. #HUNTER guilty to Federal Tax charges, guilty in #Gun possession &amp; #Drug use. #TRUMP slams ‘MISCARRIAGE of #JUSTICE’   https://t.co/kCYIcq4qZm"
1863706137075310922,1489585076966932483,2024-12-02T22:05:43.000Z,"@12th_tim #Democrat voters don’t care about this.  All they care about is power.  The mask is off."
1863702968970907964,718062041425166337,2024-12-02T21:53:08.000Z,"@RealAlexJones That is so #Democrat #Faguar"
1863702794932260896,1420146650107060225,2024-12-02T21:52:26.000Z,"Hunter Biden is a career criminal,  he cannot do without drugs.  Just give him time and he will be in prison.  He cannot help himself.  His senile daddy is a complete failure to America. #Biden #pardon #democrat #republican"
1863701745748283471,1518783000342790144,2024-12-02T21:48:16.000Z,"#Democrat=LIARS   https://t.co/0BKX4DEB1k"
1863700309752828222,1738783143862435840,2024-12-02T21:42:34.000Z,"Strange political shift focuses democrats towards fighting crime  #democrat #dnc #politics #reform https://t.co/Ki0XMu9MWS"
1863699954469941562,2268289092,2024-12-02T21:41:09.000Z,"I hope everyone will take into account the size and scope of this unprecedented pardon. If you go back 11 years to January of 2014, the advent of the #Democrat coup in #Ukraine, that was the beginning of their money grabbing grift. #GenocideJoe was the leader of this influence… https://t.co/8gp0dNk8Ls https://t.co/oGbnTrw0P4"
1863697021326004333,850786007603609600,2024-12-02T21:29:30.000Z,"@GunloverClub1 Had to be been taken by a #Democrat..."
1863696660972351526,1566556609903759360,2024-12-02T21:28:04.000Z,"Just want to share a GoFundMe for my buddy @jasonllevin.   Times are tough for everyone at this time of year, but tougher for some. If you can contribute anything at all…$5, $10 or more, to help the Levin family.   Asking for help is not easy. Giving is.   #Democrat #Democrats https://t.co/qfrVYQNUey"
1863694442944761918,1850714614465519616,2024-12-02T21:19:15.000Z,"The biggest debate in American politics is no longer republican vs democrat, right vs left, it is establishment vs anti-establishment. #blacklivesmatter #democrat #trump @TheYoungTurks"
1863693346864238844,1845285160503345152,2024-12-02T21:14:54.000Z,"#Democrat Colorado Gov. Jared Polis: Biden‘s Hunter Pardon ‘Put His Family Ahead of the Country‘ https://t.co/J9tbUzKDJY via @BreitbartNews"
